ImageNumber,ObjectNumber,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,Classify_Large,Classify_Red,Classify_Small,Classify_Tiny,Classify_White,Intensity_IntegratedIntensityEdge_SubtractedRed,Intensity_IntegratedIntensity_SubtractedRed,Intensity_LowerQuartileIntensity_SubtractedRed,Intensity_MADIntensity_SubtractedRed,Intensity_MassDisplacement_SubtractedRed,Intensity_MaxIntensityEdge_SubtractedRed,Intensity_MaxIntensity_SubtractedRed,Intensity_MeanIntensityEdge_SubtractedRed,Intensity_MeanIntensity_SubtractedRed,Intensity_MedianIntensity_SubtractedRed,Intensity_MinIntensityEdge_SubtractedRed,Intensity_MinIntensity_SubtractedRed,Intensity_StdIntensityEdge_SubtractedRed,Intensity_StdIntensity_SubtractedRed,Intensity_UpperQuartileIntensity_SubtractedRed,Location_CenterMassIntensity_X_SubtractedRed,Location_CenterMassIntensity_Y_SubtractedRed,Location_CenterMassIntensity_Z_SubtractedRed,Location_Center_X,Location_Center_Y,Location_Center_Z,Location_MaxIntensity_X_SubtractedRed,Location_MaxIntensity_Y_SubtractedRed,Location_MaxIntensity_Z_SubtractedRed,Number_Object_Number
1,295,3,4,777,303,775,301,775.6666666666666,301.3333333333333,0.309207662451413,3,0.816496580927726,1.9544100476116797,1,0.75,3.2340725067158833,2.3094010767585034,1.4142135623730951,1.0,1.0,1.0,0.7071067811865476,1.3333333333333333,-45.0,3.414213562373095,1.0,0,0,0,1,1,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,775.6666666666666,301.3333333333333,0,775.0,301.0,0.0,295
1,296,15,16,916,304,912,300,913.4,301.4,0.6911795258719621,15,0.4898979485566357,4.370193722368317,1,0.9375,1.446802115179039,4.618802153517006,4.242640687119285,2.0,1.2276142374915398,1.0,3.0,4.026578365477733,45.0,11.414213562373096,1.0,0,0,1,0,1,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,913.4,301.4,0,912.0,301.0,0.0,296
1,297,21,25,267,307,262,302,263.85714285714283,303.6666666666667,0.7686911435047675,21,0.5000627357089008,5.170882945826411,1,0.84,1.3009126076835018,5.569231285498105,5.0,2.23606797749979,1.3085099364104322,1.0,4.0,4.822894035696703,-50.39214893378131,14.242640687119284,1.0,0,0,1,0,1,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,263.85714285714283,303.6666666666667,0,266.0,302.0,0.0,297
1,298,15,20,549,306,545,301,546.5333333333333,302.8666666666667,0.7208777308044718,16,0.47609522856952347,4.370193722368317,1,0.75,1.3871977968913514,4.618802153517007,4.123105625617661,2.0,1.2161760458079522,1.0,3.0,4.061745656460751,14.036243467926482,11.65685424949238,0.9375,0,0,1,0,1,0.008119195699691772,0.012365907430648804,0.0006815418601036072,0.0001868903636932373,0.29743174787611776,0.0011982619762420654,0.0011982619762420654,0.0008119195699691772,0.0008243938287099202,0.0008546710014343262,0.0004515349864959717,0.0004515349864959717,0.0002512078687280548,0.00021941354441579628,0.0010413825511932373,546.6071467304203,302.5785395644095,0.0,546.5333333333333,302.8666666666667,0,547.0,301.0,0.0,298
1,299,6,9,671,305,668,302,669.1666666666666,302.8333333333333,0.5168631413744181,6,0.674199862463242,2.763953195770684,1,0.6666666666666666,1.9347481372744961,3.1269438398822857,2.23606797749979,1.4142135623730951,1.0690355937288492,1.0,1.4142135623730951,2.309401076758503,-45.00000000000001,6.242640687119286,1.0,0,0,1,0,1,0.003591775894165039,0.003591775894165039,0.0,0.0,0.9054297643052261,0.0018703341484069824,0.0018703341484069824,0.0007183551788330078,0.0005986293156941732,0.0,0.0,0.0,0.0008810608033450137,0.0008476800855948913,0.0017958879470825195,670.0,302.4792731496847,0.0,669.1666666666666,302.8333333333333,0,670.0,302.0,0.0,299
1,300,10,12,486,306,482,303,483.8,304.0,0.6202357696493015,10,0.6123724356957945,3.5682482323055424,1,0.8333333333333334,1.612290114395414,3.919183588453085,3.1622776601683795,2.0,1.1414213562373097,1.0,2.0,3.0983866769659336,90.0,8.82842712474619,1.0,0,0,1,0,1,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,483.8,304.0,0,485.0,304.0,0.0,300
1,301,1,1,534,305,533,304,533.0,304.0,0.0,1,0.0,1.1283791670955126,1,1.0,inf,0.0,0.0,1.0,1.0,1.0,0.0,0.0,45.0,0.0,1.0,0,0,0,1,1,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,533.0,304.0,0,533.0,304.0,0.0,301
1,302,39,49,603,308,596,301,598.8717948717949,303.87179487179486,0.8079967922781283,39,0.4153001405434975,7.046725639945928,1,0.7959183673469388,1.2376286757036785,7.351063379359721,6.708203932499369,3.605551275463989,1.6244970709822044,1.4142135623730951,5.656854249492381,6.687148025724323,45.00000000000003,19.899494936611667,1.0,0,0,1,0,1,0.06843158602714539,0.1485065221786499,0.0,0.0014712512493133545,1.6703250136881904,0.01758071780204773,0.017789572477340698,0.0040253874133614935,0.0038078595430423054,0.0014712512493133545,0.0,0.0,0.005436654099396899,0.004944482941667735,0.007233291864395142,599.648692006425,305.3504484801684,0.0,598.8717948717949,303.87179487179486,0,601.0,305.0,0.0,302
1,303,19,30,685,307,679,302,681.421052631579,303.89473684210526,0.8091603141756726,20,0.44296546397993153,4.918490759365935,1,0.6333333333333333,1.235849043114212,5.22246939772687,5.0,2.23606797749979,1.291747566677108,1.0,3.5355339059327378,4.682145799746454,58.28252558853898,13.899494936611665,0.95,0,0,1,0,1,0.03335568308830261,0.05755624175071716,0.002745233476161957,0.0002961456775665283,0.12990636793183874,0.003539860248565674,0.003539860248565674,0.003032334826209328,0.003029275881616693,0.0030960142612457275,0.0024733543395996094,0.0024733543395996094,0.00039776462671096437,0.0003354069804679088,0.0033391863107681274,681.507725757236,303.7979720049066,0.0,681.421052631579,303.89473684210526,0,682.0,302.0,0.0,303
1,304,6,9,315,308,312,305,313.1666666666667,306.1666666666667,0.5168631413744181,6,0.674199862463242,2.763953195770684,1,0.6666666666666666,1.9347481372744961,3.1269438398822857,2.23606797749979,1.4142135623730951,1.0690355937288492,1.0,1.4142135623730951,2.309401076758503,45.00000000000001,6.242640687119286,1.0,0,0,1,0,1,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,313.1666666666667,306.1666666666667,0,314.0,307.0,0.0,304
1,305,10,12,623,308,619,305,620.2,306.0,0.6202357696493015,10,0.6123724356957946,3.5682482323055424,1,0.8333333333333334,1.612290114395414,3.9191835884530852,3.1622776601683795,2.0,1.1414213562373097,1.0,2.0,3.0983866769659336,90.0,8.82842712474619,1.0,0,0,1,0,1,0.03523281216621399,0.03523281216621399,0.0,0.0,1.1989743834969806,0.011811703443527222,0.011811703443527222,0.004404101520776749,0.003523281216621399,0.0,0.0,0.0,0.005676380290203052,0.005374049887380452,0.011692240834236145,619.0010395722612,306.00578489397463,0.0,620.2,306.0,0,619.0,307.0,0.0,305
1,306,20,25,641,309,636,304,638.05,305.9,0.7420983898833913,21,0.3929526239966882,5.046265044040321,1,0.8,1.347530211131618,5.215361924162119,4.47213595499958,2.23606797749979,1.2946461113496084,1.0,4.0,4.795831523312719,63.434948822922046,13.65685424949238,0.9523809523809523,0,0,1,0,1,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,638.05,305.9,0,640.0,307.0,0.0,306
1,307,9,9,806,308,803,305,804.0,306.0,0.5658842421045168,9,0.0,3.385137501286538,1,1.0,1.7671458676442586,3.265986323710904,2.8284271247461903,2.0,1.1111111111111112,1.0,2.0,3.265986323710904,45.0,8.0,1.0,0,0,1,0,1,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,804.0,306.0,0,805.0,307.0,0.0,307
1,308,30,40,873,310,868,302,870.1,305.8666666666667,0.9064023282753195,31,0.7866803353622682,6.180387232371033,1,0.75,1.1032628324143605,7.864434803159805,7.280109889280518,2.8284271247461903,1.4123876963870416,1.0,4.0,4.855191803530629,14.502747090722414,18.485281374238568,0.967741935483871,0,0,1,0,1,0.11968293786048889,0.22560274600982666,0.006649002432823181,0.0009982287883758545,0.30570189403434334,0.009797453880310059,0.009797453880310059,0.007480183616280556,0.0075200915336608885,0.007585644721984863,0.005471229553222656,0.005471229553222656,0.0013678306469727774,0.0011694269805608685,0.008537828922271729,870.0244152818531,305.5704562711725,0.0,870.1,305.8666666666667,0,870.0,302.0,0.0,308
1,309,12,16,903,308,899,304,900.5,305.5,0.618415324902826,12,0.0,3.9088200952233594,1,0.75,1.6170362533579417,3.8297084310253524,3.1622776601683795,1.4142135623730951,1.1380711874576983,1.0,2.8284271247461903,3.8297084310253524,45.0,9.65685424949238,1.0,0,0,1,0,1,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,900.5,305.5,0,901.0,307.0,0.0,309
1,310,35,42,203,311,196,305,199.2,307.45714285714286,0.8269364063505841,36,0.5321064635877428,6.6755811781245455,1,0.8333333333333334,1.209282832779338,7.229404604477371,6.708203932499369,2.8284271247461903,1.5387689218814233,1.4142135623730951,5.0,6.12097388571944,81.37427386611351,19.071067811865476,0.9722222222222222,0,0,1,0,1,0.09017139673233032,0.262896329164505,0.00274098664522171,0.004086524248123169,1.0413780072775194,0.019364923238754272,0.019364923238754272,0.005304199807784136,0.007511323690414429,0.005334779620170593,0.00036144256591796875,0.00036144256591796875,0.005590410401289245,0.006209821109312149,0.011385217308998108,200.02812011376506,308.08855811766404,0.0,199.2,307.45714285714286,0,202.0,309.0,0.0,310
1,311,16,25,273,311,268,306,270.3125,308.125,0.7752947120616269,17,0.381170670721425,4.51351666838205,1,0.64,1.2898320915163313,4.712429170543843,4.123105625617661,2.23606797749979,1.2433076391870106,1.0,3.5355339059327378,4.3566628642353615,60.76739595259414,12.48528137423857,0.9411764705882353,0,0,1,0,1,0.005289554595947266,0.014131873846054077,0.0,0.0002937912940979004,0.7335870154826105,0.002758115530014038,0.006493061780929565,0.0005289554595947265,0.0008832421153783798,0.0004553496837615967,0.0,0.0,0.000787887950808764,0.0015832052665941479,0.0006915032863616943,269.57924405350633,308.14703692846916,0.0,270.3125,308.125,0,270.0,308.0,0.0,311
1,312,10,12,596,310,592,307,593.5,308.0,0.6202357696493015,10,0.7905694150420949,3.5682482323055424,1,0.8333333333333334,1.612290114395414,4.381780460041329,3.605551275463989,1.4142135623730951,1.082842712474619,1.0,2.0,2.6832815729997477,63.43494882292202,8.82842712474619,1.0,0,0,1,0,1,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,593.5,308.0,0,595.0,308.0,0.0,312
1,313,29,42,236,312,229,306,232.13793103448276,308.6896551724138,0.8791716833325177,32,0.4511650940758778,6.076507779746499,1,0.6904761904761905,1.137434267911678,6.454633641078384,6.082762530298219,2.8284271247461903,1.4145487045339356,1.0,4.919349550499537,5.76037651680383,68.49999614951707,17.899494936611667,0.90625,0,0,1,0,1,0.05567118525505066,0.14911359548568726,0.0007512420415878296,0.004212036728858948,0.720193796506686,0.010699272155761719,0.01466977596282959,0.0037114123503367105,0.005141848120196113,0.005203872919082642,0.0,0.0,0.003211908533333953,0.0045068183863564955,0.006957262754440308,232.3681366472786,309.37206595805833,0.0,232.13793103448276,308.6896551724138,0,232.0,309.0,0.0,313
1,314,11,16,313,313,309,309,310.8181818181818,310.1818181818182,0.6746348998939921,11,0.26967994498529707,3.742410318509555,1,0.6875,1.4822832322447796,3.8138503569823694,3.1622776601683795,2.0,1.1662206477041992,1.0,2.8284271247461903,3.6725472503134826,-45.0,9.65685424949238,1.0,0,0,1,0,1,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,310.8181818181818,310.1818181818182,0,312.0,310.0,0.0,314
1,315,26,30,688,313,682,308,684.6923076923077,309.96153846153845,0.8074768167637489,27,0.5654028390314515,5.753627391751592,1,0.8666666666666667,1.2384256479434992,6.303652095135837,5.830951894845301,2.8284271247461903,1.3964282995909716,1.0,4.0,5.199346212046312,-67.46225576656094,16.242640687119284,0.9629629629629629,0,0,1,0,1,0.037212103605270386,0.08690416812896729,0.001679748296737671,0.001571565866470337,0.5898693744885184,0.007072478532791138,0.02349916100502014,0.0024808069070180257,0.0033424680049602804,0.0024872124195098877,0.0,0.0,0.0020423509320482928,0.0044657440380754055,0.00464843213558197,684.1061954307584,310.02800872422,0.0,684.6923076923077,309.96153846153845,0,684.0,310.0,0.0,315
1,316,16,20,335,313,330,309,332.0,310.5,0.6758228726291923,16,0.5773502691896258,4.51351666838205,1,0.8,1.4796776500174416,4.898979485566356,4.123105625617661,2.0,1.2285533905932737,1.0,3.0,4.0,90.0,11.65685424949238,1.0,0,0,1,0,1,0.0626855194568634,0.1048416793346405,0.0,0.006922930479049683,0.8117457186669593,0.014987021684646606,0.014987021684646606,0.006268551945686341,0.006552604958415031,0.006922930479049683,0.0,0.0,0.006673680306218344,0.005901018400892851,0.010855525732040405,331.8598915319723,311.29956283615553,0.0,332.0,310.5,0,331.0,312.0,0.0,316
1,317,15,20,351,314,346,310,347.8666666666667,311.53333333333336,0.7208777308044718,16,0.47609522856952347,4.370193722368317,1,0.75,1.3871977968913514,4.618802153517007,4.123105625617661,2.0,1.2161760458079525,1.0,3.0,4.061745656460751,75.96375653207352,11.65685424949238,0.9375,0,0,1,0,1,0.0,0.005029112100601196,0.0,0.0,0.5497474167490453,0.0,0.005029112100601196,0.0,0.00033527414004007973,0.0,0.0,0.0,0.0,0.0012544809626752454,0.0,348.0,311.0,0.0,347.8666666666667,311.53333333333336,0,348.0,311.0,0.0,317
1,318,22,25,222,316,217,311,218.9090909090909,312.90909090909093,0.7337506369818236,22,0.4282593998234223,5.292567428401227,1,0.88,1.3628608270970017,5.502816709244202,5.0,2.8284271247461903,1.366866718721158,1.0,4.0,4.972652484064489,-45.0,14.242640687119284,1.0,0,0,1,0,1,0.010623157024383545,0.04093638062477112,0.0,0.0015386641025543213,0.46520571447727904,0.002610236406326294,0.01768633723258972,0.0008171659249525804,0.0018607445738532326,0.0018666982650756836,0.0,0.0,0.001051152078525023,0.0036083330022719704,0.002284526824951172,218.54407369847198,313.1974982473025,0.0,218.9090909090909,312.90909090909093,0,219.0,313.0,0.0,318
1,319,23,30,275,317,270,311,272.0869565217391,313.2173913043478,0.7858693442525694,24,0.4776307722564946,5.4115163798060095,1,0.7666666666666667,1.27247615308253,5.733826014124253,5.0990195135927845,2.8284271247461903,1.3791891022494938,1.0,4.0,5.0375140067593245,20.701641461185762,15.071067811865476,0.9583333333333334,0,0,1,0,1,0.006448537111282349,0.006486058235168457,0.0,0.0,2.1641278910045645,0.0021550655364990234,0.0021550655364990234,0.0004960413162524884,0.00028200253196384597,0.0,0.0,0.0,0.0008886524573131418,0.0007113124823962255,9.3802809715271e-06,271.02672811483393,311.33076329283756,0.0,272.0869565217391,313.2173913043478,0,271.0,311.0,0.0,319
1,320,19,30,920,316,914,311,916.3684210526316,313.0,0.8788007248619106,22,0.786195243674908,4.918490759365935,1,0.6333333333333333,1.1379144005111441,6.26555080945735,5.385164807134504,2.0,1.2142667269402883,1.0,3.1304951684997055,3.8719737258060962,-57.767667975799284,14.48528137423857,0.8636363636363636,0,0,1,0,1,0.0030511319637298584,0.0030511319637298584,0.0,0.0,1.669556109046914,0.0014001131057739258,0.0014001131057739258,0.0002542609969774882,0.0001605858928278873,0.0,0.0,0.0,0.0004672278862221686,0.0003910470342177995,0.0,916.4573203488997,314.6671876068334,0.0,916.3684210526316,313.0,0,916.0,315.0,0.0,320
1,321,20,25,212,317,207,312,208.95,313.9,0.7420983898833913,21,0.39295262399668773,5.046265044040321,1,0.8,1.347530211131618,5.215361924162119,4.47213595499958,2.23606797749979,1.2946461113496084,1.0,4.0,4.79583152331272,-63.43494882292197,13.65685424949238,0.9523809523809523,0,0,1,0,1,0.03932550549507141,0.08399668335914612,0.00253865122795105,0.00040662288665771484,0.15097980563582195,0.004329591989517212,0.01980695128440857,0.0032771254579226174,0.0041998341679573056,0.003829658031463623,0.002030402421951294,0.002030402421951294,0.0007954506926899692,0.0036622632844321512,0.004078537225723267,208.9212179980493,313.75178900825665,0.0,208.95,313.9,0,209.0,314.0,0.0,321
1,322,27,30,548,317,542,312,544.5925925925926,313.9259259259259,0.7775702679947213,27,0.5724125976557584,5.863230142835039,1,0.9,1.2860574036336336,6.421500681256116,5.830951894845301,2.8284271247461903,1.440722034689321,1.0,4.0,5.265410570825909,-77.50842149634497,16.242640687119284,1.0,0,0,1,0,1,0.0,0.019894778728485107,0.0,0.0,0.21725923497453123,0.0,0.01585283875465393,0.0,0.0007368436566105595,0.0,0.0,0.0,0.0,0.0030610481975427775,0.0,544.7968341327645,314.0,0.0,544.5925925925926,313.9259259259259,0,545.0,314.0,0.0,322
1,323,25,30,499,318,493,313,495.56,315.08,0.780295576225446,26,0.5921184607712485,5.641895835477563,1,0.8333333333333334,1.2815656405965272,6.229132290364385,5.385164807134504,2.8284271247461903,1.3888539740695345,1.0,4.0,5.01975207646152,-81.46448935434046,15.65685424949238,0.9615384615384616,0,0,1,0,1,0.030145317316055298,0.09681147336959839,0.002319119870662689,0.0005235671997070312,0.23392339550837032,0.003561854362487793,0.0243874192237854,0.002153236951146807,0.0038724589347839357,0.0027467459440231323,0.0,0.0,0.0012296887773195191,0.0051336545268415735,0.003281228244304657,495.74811063970736,314.94095129560094,0.0,495.56,315.08,0,496.0,315.0,0.0,323
1,324,43,64,338,320,330,312,333.4651162790698,315.5813953488372,0.9073204374714491,46,0.619281059714432,7.399277020331919,1,0.671875,1.1021464509130132,8.353665292020876,7.615773105863909,3.1622776601683795,1.6173610643762402,1.4142135623730951,5.656854249492381,6.559042271418367,-59.21060461226343,22.14213562373095,0.9347826086956522,0,0,1,0,1,0.20169565081596375,0.6561157405376434,0.010487072169780731,0.004544287919998169,0.5669188965437657,0.01911577582359314,0.027753204107284546,0.011205313934220208,0.015258505593898684,0.015731289982795715,0.0011331140995025635,0.0011331140995025635,0.005733135886985611,0.007397555603132722,0.020047754049301147,333.9446400507713,315.278981745255,0.0,333.4651162790698,315.5813953488372,0,334.0,316.0,0.0,324
